id,sentence,labels
383,TAIWAN TO STUDY SUSPENDING FOREX CONTROLS Premier Yu Kuo Hua financial officials quicken pace relaxing foreign exchange controls study possibility suspending controls cabinet statement The statement quoted Yu telling Finance Ministy Central Bank officials relaxation reduce Taiwan surging foreign exchange reserves reached record 53 billion Dollars month Finance Minister Robert Chien told reporters ministry Central Bank jointly measures ease controls details Yu government maintain framework foreign exchange controls finding ease The controls emergency Taiwan reserves trade surplus hit 15.6 billion dlrs 1986 10.6 billion 1985 About 95 pct surplus Taiwan trade United States official figures But easing controls reduce reserves short time Economists bankers decision growing pressure United States Taiwan largest trading partner buys half island exports Lu Ming Jen economic professor Soochow University told Reuters The decision bit late But Ko Fei Lo Vice President First Commercial Bank government rapidly relax foreign exchange controls market wider balance trade trading partners United States The liberalisation imports foreign exchange controls trading partners economic He mounting foreign exchange reserveshelped boost Taiwan money supply 48.22 pct February,"29, 39,"
3054,ECUADOR SAYS SUSPENDS OIL EXPORTS DUE EARTHQUAKE Ecuador suspended crude oil exports indefinitely earthquake night damaged pumping crude transport installations Energy Mines MInistry statement It oil firm Corporacion Estatal Petrolera Ecuatoriana CEPE notified foreign customers declaring force majeure crude exports tremor Ecuador OPEC oil output quota 210 000 barrels day bpd senior energy ministry official pumping station El Salado Ecuador main pipeline damaged He 180 metre pipeline attached bridge Aguarico river collapsed The pumping station 20 Reventador volcano epicentre quake Ecuadorean seismologists registered 12 international Mercalli scale The Aguarico bridge close volcano The quake struck northern Ecaudor southern Colombia Ecuadorean officials No injuries reported,"18,"
6475,VMS MORTGAGE lt VMTGZ CASH DISTRIBUTION RISES VMS Mortgage Investors II declared quarter 1987 cash distribution 21 cts depositary unit pct prior quarter It distribution payable May 14 record January,"22,"
4213,SUN lt SUN RAISES CRUDE POSTINGS 50 CTS Sun Co raised contract price pay crude oil 50 cts barrel effective The increase brings Sun posted price West Texas Intermediate West Texas Sour grades 17.50 dlrs bbl The Light Louisiana Sweet grade raised 50 cts 17.85 dlrs bbl Sun Co changed crude postings March,"52, 83,"
2295,PEOPLE RIDESHARING SYSTEMS lt RIDE 1ST QTR NET Shr primary profit cts loss cts Shr diluted profit cent loss cts Net profit 17 156 loss 89 594 Revs 360 220 208 802 Avg shrs 870 000 026 627 NOTE company People Ridesharing Systems Inc,"1, 21,"
5888,ROSPATCH lt RPCH TO RESPOND TO DIAGNOSTIC lt DRS Rospatch Corp news release response acquisition bid Diagnostic Retrieval Systems Inc 22 dlrs share Rospatch earlier requested stock halted counter trading trade 24 Diagnostic bid total 53 mln dlrs cash tender offer 51 pct Rosptach outstanding common For fourth quarter December 31 1986 Rospatch reported net loss 649 000 1.10 dlrs share compared loss 627 500 35 cts profit 1985 period In December Brookehill Group New York 9.7 pct stake Parini Rospatch chief executive responded January investment vote confidence company,"1,"
2243,CASTLE AND COOKE INC lt CKE 4TH QTR LOSS Shr loss 76 cts loss 21 cts Net loss 31.9 mln loss 288 000 Revs 380.2 mln 311.5 mln Avg shrs 47.1 mln 41.2 mln Year Shr profit 56 cts profit 56 cts Net profit 43 925 000 profit 46 433 000 Rev 1.74 billion 1.60 billion Avg shares 43 602 000 41 014 000 NOTE Fourth quarter includes tax loss discontinued Flexi Van operations 33.9 mln dlrs Primary earnings share data calculated deducting preferred dividend requirements,"22,"
6879,SANTOS LTD lt STOS YEAR ENDING DEC 31 Shr 37.0 cents 60.0 Final div deferred 11 cents 1985 20.0 Pre tax 171.05 mln 239.97 mln Net 88.67 mln 144.04 mln Turnover 400.42 mln 506.51 mln Other income 85.44 mln 71.04 mln Shrs 238.99 NOTE Final div deferred tax advantage July expected cents interim Net tax 82.38 mln 95.92 mln depreciation amortisation 93.29 mln 76.19 mln 90.94 mln 116.49 mln minorities nil loss 10 000 extraordinary loss 6.49 mln loss 53.40 mln,"22,"
1380,FIRST BANK SYSTEMS lt FBS UNITS HIKE RATE First Bank Minneaplois First Bank Saint Paul units First Bank Systems Inc raised reference rates pct pct,"35,"
4121,SPANISH UNEMPLOYMENT RISES IN FEBRUARY The Spanish registered unemployed rose 15 608 2.98 mln 21.5 pct workforce January sixth consecutive monthly increase Labour Ministry Registered unemployed totalled 2.81 mln 21.1 pct workforce February 1986,"39,"
904,LAROCHE DROPS CONDITION TO NECO lt NPT OFFER Investor David Laroche decided drop condition tender offer 170 000 shares NECO Enterprises Inc 26 dlrs 170 000 shares tendered He extended expiration offer April 14 Thorugh March 27 45 696 NECO shares tendered Laroche short term loan mln dlrs Amoskeag Bank finance purchase shares offer bearing pct,"72, 53,"
2472,OIL INDUSTRY SAID NOT PERMANENTLY DAMAGED The Offshore oil industry suffered collapse oil prices sustain permament damage Minister State Energy Alick Buchanan Smith The drilling diving supply vessels sectors Buchanan Snith told House Commons energy committee He oil companies spending mln stg day maintain North Sea production He report manpower services committee 14 000 jobs lost industry 1986 context total workforce 300 000 Prices North Sea Brent grade crude dipped low 8.50 dlrs barrel July peak 30 dlrs previous November They recovered 18 dlrs barrel December OPEC meeting Brent traded 17.15 dlrs Buchanan Smith Has intention adopting OPEC style quotas noting Britian oil consuming oil producing nation,"19,"
4942,CANBRA FOODS LTD YEAR OPER SHR PROFIT 1.52 DLRS VS LOSS 55 CTS CANBRA FOODS LTD YEAR OPER SHR PROFIT 1.52 DLRS VS LOSS 55 CTS,"22,"
6608,IRAN SAYS IT INTENDS NO THREAT TO GULF SHIPPING Iran reports intended threaten shipping Gulf baseless warned And countries interfere region Tehran radio monitored BBC quoted Foreign Ministry spokesman attempt interference met strong response Iran Moslems Defence Secretary Caspar Weinberger remarks unrelated broadcast Would shipping lanes Iranian anti ship missiles Gulf The State Department days ago Tehran told Concern Iranian anti ship missiles posed threat free flow oil Gulf Officials Iran Chinese anti ship Silkworm missiles pose threat merchant ships missiles The Iranian spokesman reports Iran intended attack ships misleading propaganda He Iraq President Saddam Hussein main tension Gulf Iran continue legitimate stem tension Weinberger television interview We prepared shipping freedom navigation vital waterway We disclosures discussions happen sympathetic listening carefully suggestions assistance keeping navigation free Weinberger warship movements Gulf unusual Navy battle led aircraft carrier Kitty Hawk northern Arabian Sea The Iranian spokesman quoted Tehran radio Was build military presence region,"33, 69,"
3005,OFFICIALS STUDY SALMONELLA CALF FEED LINK Officials studying link antibiotics calf feeds spread drug resistant strains salmonella humans Ministry Agriculture official study published New England Journal Medicine yesterday stated spread unusual strain salmonella resistant drug chloramphenicol linked farms drug promote growth cattle The Ministry Agriculture Department Health Public Health Laboratory investigate subject resistant strains salmonella The Ministry Agriculture concerned effects human animal health official The government studying recommendation Farm Animal Welfare Council FAWC restrict trade calves 56 days markets The FAWC reduce spread salmonella,"66,"
2351,VEREINS UND WESTBANK TO REORGANIZE NETWORK und Westbank AG lt VHBG plans streamline branch network improve distribution financial services management board Eberhard Rainer Luckey He told news conference 1986 branches Hamburg Schleswig Holstein merged closed branch Frankfurt bank branch London Luckey bank total operating profits rose 29 pct 1986 Parent bank net profit rose 47.7 mln 42.2 mln dividend remained unchanged 12 marks The balance sheet including time VereinWest Overseas Finance Jersey rose 9.2 pct 17.9 billion marks Luckey The parent bank balance sheet rose 89 mln marks 13.2 billion business volume unchanged 14.8 billion Credit volume eased 9.1 billion 9.2 billion loans companies rose pct Foreign business securities trading turnover increased Higher earnings trading bank account contributed record operating profits Net income rose firmer margins 16.1 mln marks 381.6 mln Net commission income rose 6.6 mln 156.7 mln Luckey Foreign commercial business influenced fall West German foreign trade earnings satisfactory The bank exposure Latin America pct total foreign credit Africa pct The bank continued sell exposure 1986 continue stock risk provisions,"22,"
666,CONTINENTAL lt GIC SEES 1987 NET UP FROM TAX LAW Continental Corp fresh start provision Tax Reform Act 1986 add 1.30 1.60 1987 earnings share The insurance holding company net earnings 449.6 mln dlrs 7.42 share 1986 John Loynes Continental chief financial officer fresh start provision allowed company discount tax reserves January 1987 released deferred taxes earnings Loynes provision potential benefit decline gradually time Continental pay 250 mln 350 mln dlrs taxes Loynes taxes expecetd impact earnings,"86, 29,"
1527,lt SCOTTISH AND YORK HOLDINGS LTD YEAR LOSS Shr loss 27 cts loss 2.27 dlrs Net profit 150 000 loss 14 700 000 Revs 121.3 mln 69.8 mln Note shr payment preferred stock dividends,"60, 15,"
4272,NEW HAMPSHIRE SAVINGS lt NHSB TO BUY BANK New Hampshire Savings Bank Corp agreed buy lt Seashore Bankshares Inc exchange stock According terms deal Seashore 61 000 shares exchanged 9.8 mln dlrs New Hampshire Savings stock It Seashore Bankshares assets 46 mln dlrs,"79, 54,"
259,BELGIAN UNEMPLOYMENT FALLS IN FEBRUARY Belgian unemployment based jobless drawing unemployment benefit fell 12.1 pct population February 12.6 pct January National Statistics Office The rate compares 12.4 pct February 1986 The total jobless stood 508 392 compared 530 587 January 521 219 February 1986 Statistics Office,"25, 41,"
751,JAPAN TO PAY FIVE PCT LESS FOR INDIAN IRON ORE Japan pay pct Indian iron ore imports fiscal 1987 88 starting April average 18 dlrs tonne paid 1986 87 government trade official told Reuters He India agreed export Japan 23 mln tonnes iron ore 1987 88 current The official agreement satisfactory He signed official Indian trade delegation Japanese businessmen Tokyo week The official encouraging Japan agreed reduce ore imports India Japan total iron ore imports lower coming recession Japanese steel industry He Japanese ore imports calendar 1987 total 96 mln tonnes compared 103.5 mln 1986 Government officials India total ore exports rise 33 34 mln tonnes 1987 88 provisionally estimated 31 mln 1986 87,"61, 24, 62,"
1643,ELECTROMEDICS INC lt ELMD YEAR NET Shr profit nil loss cts Net profit 140 022 loss 882 869 Revs 13.3 mln 870 035 Avg shrs 45.0 mln 35.0 mln Backlog 683 000 978 000 NOTE Current net includes tax credit 51 000 dlrs,"22,"
6778,AUDITORS LIFT QUALIFICATION ON BRUNSWICK lt BC Auditors Brunswick Corp lifted qualification company financial statements vice president finance Frederick Florjancic told securities analysts The financial diversified leisure defense aerospace company qualifed Arthur Andersen Co 1982 The qualification tax liabilities amounting 65 mln dlrs medical division sold Brunswick 1982,"22,"
3547,SOVIET ECONOMIST SEES FEW 1987 GAINS IN TRADE There chance Soviet exports United States rise 1987 Moscow current trade reforms result trade manufactured future Soviet economist Sergey Frolov chief economist Amtorg Trading Corp agent Soviet trade organisations industries told .- USSR business meeting Soviet Union produces items western nations But reforms including upgrading quality allowing joint ventures foreign firms encourage modest export gains future Frolov Soviet Union exported 500 mln dlrs worth United States 1986 imported 1.5 billion dlrs worth He trade forecast 1987 But obstacles removed total trade countries remain billion dlrs The post detente embargoes taught USSR limit trading,"85,"
